text,label
qalaaxonnis akkasii dhalaaa akkasiiin akkassii kkas hiini wanatii kaanii akkasittii,0
tarkaanfiin biyyaalessaa biyyattiif daarektarri temeseng tiruneh biyyaatiin berham hayilii dandaan,0
weenniin korrisu bulu dagachuurra uurefachuu omsu dikeenii loosiseen lammiidhanis moggaasni,0
dilboo galaasa galaasaa bitaatee katanii dilbo kijjibin mesha umanni abo,0
bineensa daguutti tolfamedha adurreen bineessa qulqulleessinu godaantuu gaalaa sirbaa se,0
habaa ergameedha harrota mansuur balleessinaa tolchuu xoophiyaa bayeessa balleessitee caammaa,0
zegh sniper police suhun involved snashaa sassaabne activity siege banamaniin,0
harreee bbc jetan esa wayyaaneefi tatan bilxiginan wel ree come,1
bene shibaba kiyyallee engayehu mhab wayyaneen kiros tilahun glass khalifka,0
sareee saree shanee shane sareen     ,1
znoh radican hatiike diiqalaa farashodha nuuraatii yahudaa wosakaa sarreen raabbiii,0
dagannu daganneef waraanes yordaanos qulqulleessituus gurmoofnu dgageenye giiftiin dafnee hoogganaa,0
lakkofsa naafyaad dhooksaa dhaalota lakkosa wolgalteen dhabota jijjiradha dhaahota lkf,0
karaalee waldhabdeedhaaf gurbatti yarateera gargaaruu zagwee taraan agu harargeetti jimaan,0
garagaaratti toftaa seta fayyaddi barreessaati bsot mofta qunii keessaanitti afaanfajjeessuuni,0
galau dedeebiu garii waani talmi yehiil hazi menkuluktyut wotsiu syness,0
dakudha geazet fiit galattoma jiraadhaa mahder jalanna galotamaa danuudha dinnaan,0
budaa buddaa qorrachaa qooricha qoricha haphiin quubsu jaawwee buddeenni bute,0
eebbisu waaqayyo qaanfatinaa seexanaaf kiristoosiin qulqullootaatti murteessiis akkasuima gaddisiftaniittu waamamneef,0
loltoonni dombaar rank qenel deetsiis butaman kezeetti kezee file kabajaman,0
qoofa oromotii bulloo kuga gota beka habibi bullo qalii qarree,0
maxxantoota biljiginnaa kayyon balleessu shaneeti balleessuudha murna bluu laffa abdurrahman,0
media shanne kwo callisinaa bekela hidhamtootni bode dulu hiikamaniif gaafachu,0
ramadaanaatin bichuu seete isinin sooma heerafi bulchisaa gadaasirna gadaan gantuun,1
hangasaafi dau tayyen ajefamuu aadaatu quusatinaa qabareee mudhukaa mamme tayyuu,0
wayyanuma uffi tottolchuu barbaaden bareefadha soressaaf baadhadhina saalaf qoshaasha taiin,0
qabaatuufi maqaanis buqa yaaluudha rakkadheera okkotee nadafqa barbadadha baxaxinaa marqate,1
georgies darbatinaa kabajamo olaanaatiin sebeta carataa araas adabamne dhistani antee,0
wotti oromoonii khanko etophyaa oromiyadhaa qalatii gusot kzareb alaaban oromoof,0
ijaarrachuun dhowwaa kamaiti hinbena hammayu watching ilaltu gadaafan isken vivva,0
sinuma basee rimeen abdadhu dhukkubsata sabbaa yaarabbi abdiin abdii balleessi,0
ijaaraniiru dhaladhee ortodoksiiti amantaa falfaltoonni ambaasaal mubuu kalitiitti tawaahidoo hordoftoota,0
jawweef gubadhuu gudeedamte isumaa quraa daimmaa feyisaan haragesaa gubudhaa guddifadhu,0
obdo hinjiraannee afuuftuun dhiiroo dubbataa arginu fakkaate asoftu akaficisisujiritu dhugami,0
haabtaam meetii lamlam galmeessuun atleetoonni baraggaa voolkaanoo atteerti poolaanditti injifataan,0
kijibati gubachuuf cimisuu bultuun narsiistoota atatii waardiyootas jinni westget kanaach,1
iirraanttaan gammanne gammannee gammadaa zazaareeb tarkaanfiidha hiikamti gammadin gooftaatti gammanneera,0
dargaggoota diimaan waldaan dhugomsu bauun faayyaadama gdaan bussines kollejile mujaatti,0
hiyyummaa cirechaa nyaatee hommaa ajjeessee dhiise hahahahahahahahaha qunchee guddaadhayyu hiyyummaatu,0
kaataan eenyufaadhaf beniin bulluguu dhahachu liqeesitan argannaan buddeenni dhukkubsu dhaggeeffata,0
tajaajilli hawasaa namatti abddi irraatiif harcaasnetti harcaasna deggaramuudha yaballi waaaw,0
muddamnaan geejaa bobeessa rukutin balleesseera hubateera solomoon waaman dhiistee identify,1
qalitti hurecha jirtti naneesse argitte issa abban jijiirama jibbine guutu,0
igad innooveeshinii torbeen arjooman diipiloomaatoota eeguurratti oltummaaf mgaalaa kaameraan argamani,0
hattoota hattootaa hattudha sobdootadha haadharaahu hattootaf afuufttuu hataniif hattootadha gowwomsu,0
alhamdililah sabaafii milikessuu wareen dararan rabbiin wayane basee jaala jiratuu,1
infection talas labalaba orion agaree malin qaraa gubba furmataa hudayu,0
barbaade gom deebineef lakusaa qubsistaa naannichaati barsaa badee barbachise baredadhaa,0
afoolli tayin duuneem daawwitti hatticha naftenyaan hacceen boruus jiraam arraas,0
coop qaaliiwwaan qaxaleewwan kalesa dalagddan jiraadha isinitu arggattu ifaaja cimoodha,0
booynu odefannoo kenamtu argannaa saami qabaattan comet hub qoodne tube,0
qacarttani dorggomsiisttu qacarttan baankiisana keessumessaa gardesa gojaamitti dorggomsiisaa teknishaana qaaxalee,0
tuurki turkii fuulawwan tuurk halleellaa beeksisaaf armeeniyaa turkiin masriin kaataaritti,0
iskandar gafatoko kanatata dimokraatonni iskander murteessa qaliti bekii beekani bekan,0
mormte heey eegalttee kuttee geette booyyee iyye tish hey eeyyee,0
covid bauuf durfamutti daddarbuu daily baafameera itiyoophiyaatti miliyoonni vaayirasiin dhagaameera,0
offirra ittisnaa dandenya akkamiin akkamin infeekshiniin akkamiittin onion furddiina ittisnaaa,0
baraarin jawaar tad qindeessedha kafallee wareegni gudeeduuf yauu nyattee saadaam,0
boeing xiyyaarri max indooneezhiyaa xiyyaarichaa sriwijaya jaakaartaa raadara piirsan balalii,0
tuulaadha keenyarra eebbi hiiqa ebbiffamii eebbiisu ifaajuu agenaan woloon kastee,0
rpo jalqabamaniif pirojektoota pirojektiin pirojektii eegumsi kaatediraalli bultootaaf lubummaa fidudha,0
sobduuwoyi habruutti hojiishaneeti hospitaalichi sobamaaf dachiitiin keyrumafi hujiishaneeti hayyamameedha woldizoke,0
nagaduma coome dabarsiitii diriira hodhame hoossisa arraabsisi atilen qanaa hooksisa,0
shamarraniin deeggarama heeruminaa laaltan firraa jalqaba baana jalqabaatiin jaalallee deemna,0
gowwaa gorba gowwan saawwan gowwaadha usi gowwoomsaa tish ummaata ,0
namatti jamama yannii godhaatti tokocha sinana tola osman woliif namati,1
samufimo ajjesufi basmam galakisanif salus arrabsa saluu hattu santiimaf tiish,1
ballesee balleessaa balbalchina jabeeysa ballesinaa isafi ibidan balleesite uuuu balleessuuf,0
ambassador kidane tedros abadi tekweini samrit teklai solomon mehret medhan,0
eebbisu waaqayyo eebbise balleesse hiriyyoota baay ee   ,0
kadhadhaa itoophiyaati amanamaadha itoophiyaaf kadhatti amtu amaaruun itoophiyummaan narsiistii amanamaa,0
xinxaallaan jedhuum gamannerra dhuka abbichuutu isalmatin daffaramte gabarii gafanaan jallta,0
nyaatin hatin hafte lufe jjrtaay dadiyee lubbuu lubbu tiyyaa asiin,0
galatomaa drt wwww galtomaa      ,0
university ikhwan zatwu eeggadhaa temharo bflay hadeshti adagaa ahbash sufian,0
hotesa ukuye tuku hojjeennee fillannoon tobya halkaanii lakki geenyaa hidhannoon,0
kiristaana temesgen muslim fudhataniiru rookkeettii kadhannaa kiristaanummaan kiristaan jaalladha mulannoo,0
sirreessanii waamuu qulqullinaan hubannoon hubanna dubbisuun ilaaluu taan gaafadhen operatarii,0
opdio gantuu amnun obn gari mit opdo   ,1
abhay surre samaeti odeese kondoomi jobobi taae syume barreera nyaatatti,0
nagaa tasgabbeesse tasgabbeessi jedhurra sarbee hantuutaa qabaannu joorji eegne takele,0
farra fardi hurufatti hinbawu leenjisu narcissist hamaadha farda namaa ,1
bayii yomm askesaa wiz staa sallamii bofi bullichu camadamtee illima,1
goftaa diinaa goban bilxiginatti abiyiti gofta shanne laa soddaa shanee,1
rufael sareeeeeeeee haile shaneeeeee bektaa sareeee sareez zorooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo gurraatin waaee,1
museen murtiitti epoyaan dhalatutti dhugaatii dhoksiti yerooti dhuge seeneen aleeksaandar,0
uudha barbaaduun furamaata yaadiddama qabataniif baru ataniif afaanfajjeessuuiin arjoometti yaadudha,0
vaayirasicharraa furdatuufi lallaafudha tolffamu cisaa qiixxaarra raacitii darbatamanii shakkaman ibiddatti,0
gammadeen gammannerra siifan maayikeel ganzabee gammachuun miikiin gammadneerra diinaatii simachuu,0
taajjabduu shantam wallamo shantii bayeessi bayeettiin murteessita shankilam parlaamaan guddaatu,0
deebitan llanos farranagaan farranagaasaan yaabbateeti omn yaabbatanii fuggisoo booyicha karri,0
dakaa abuchun senuu dhiirsaa farfadhuu dubartiin dhufti shalee dawid dhangaan,0
eenyuun dandeessuu machooftuu eegayi ajjeefame himuu mark booyyee adamsuu biyyaatti,0
dubbisne xuxee busters dream gafaasi dubbeni goyoomsitu ilaalaamee dubbiftan dubbane,1
saudi arabia arabiyaa keesat birmanne dubisa hajjeefame hajjefamne mazraa barreesitan,0
guddaaf guddaf oonnate onnattan gosguasat tajaajilun kooreena jallatamoo jajjabeffamuu begalagam,0
debbatee hubatamuudha qajeelchudha eeruuf hubachiisuufi beekaafi waaqeffattootaa qajeelchaa qaalluun waaqaa,0
waalta baratamu hundeeffamteedha walunannaan loogamaraaf salphaattis jigsu wagii hammatee jigu,1
maksi baxbaxee kawadhaa jirayi kayachu auzubilah qabaniinis firummaa ciniinte kanaraa,1
stop uuffffff wayaneee mtm kijbaaa namon hojatuu mitiii badiii kkkkkkkkkkkk,1
sodaadha ciccitee sodaachifaman debiiee sodaachisin gaftoko affeelte duhe sodadhee jedheen,1
galaoromo galatoomi yooyaa galtoofadha sohobaa biyy callisiin quufna gootako samonaa,1
jarsii arabsina jarsatii balesii nilee takkam arabsutiin asirtiii balesiii walala,1
zinashi kufa kibretiii xaqlaayminister dhaween fedaral indanitaalal danyil damaeqee abiyotifi,1
sareen dutti waraabessi zer yusitii warabesi dhorgitu warabeessi waraabesse koolfeen,1
ameenzraa kadi tswiom satanaan iftaar class ansto amenti ilom mtehebera,1
zinedine wayyaaneedhaan shuumamw qaanesse zidane jedhaaniii hedduuuf hambifanne yetaabbaatu wayyaanes,1
maaloo leki himinaa himakka nafi finniisa jaalatan darbi gaafattan oolchi,0
frontline hirmaateera affaarii gebel ulfaata faarfama faarfamuu afwerkii gabaastan faaruun,0
rafte hiixuudha hinjifanoni gabasuf gabastuu hinbadadu hirriba hatahuu hiikanii midia,0
fedhiidhan lakkifti barbaannati wallaalti barattes fannifne kuaa muuziqaan barbaaddetti dubbisaan,0
julaam berhaanuu saare jeneraalatti ceerceeruu qorsuun quufnaan jeneraal tnx fadhanem,0
kenninuu qeequfi halan gafadheen dhaqqabi qusateef liqeeffattee dubartin qusatte egu,0
mikael adam tisisaa naften geetan caalisii filanoo doma dubataa salu,1
amantiidha amantiin yaaddaan raajiiti shororkeessummaati dhiigaati ergamaniif jaarmaya islaamummaan amantii,0
namichi abitni taefi pooppoorra dhiassa niikijibdii hafuurotaan ergai jirachufi hagaltuu,1
taayyeev jirradhaa jiraadhi jiidhanis cirreessa jiraadhaa jiraadha jiidhina jibbisiisaa sodaachisa,0
bichisisaa kekuun qawee jiruuy bakumtii senem nalabuku lagatama yashamaaran afuu,0
yoomiiyyuu miidiyaaa effect sunille najsa gorsicha enabebe ffaarra yaaleen irrattillee,0
barnee daldalaas nebri aigdesom rookkeetota isaayas turistoonni mead tigrinyaa eertiraa,1
argawii utaalellee woraqa baatota forocciise corate ragaa argameefi aannan analee,1
fayyee mootidha gobi fayyisaaf fayyeko olte rip fiigicha  ,1
jaallanna kadhannaa miidhamti mijatudha zeifhar keenyayyuu bird breeder qooddannee gudgud,1
garaachaan haqisiisu wolqabata yaabbatan konkolaata varsii dhabamtee dhabda shabiyaa tuqa,1
barbaanneeti betama sofaa arfi shiro hinarganne fitfit barchi barbaannee web,1
cabsi lightning hotelaa cabdutu jasba cabsii cabaa master cabsa utaaluu,1
yaamsisuu jawaarimatu jaalattus hoogganaakeeti huddeellaa huddeelladhu cobsee maaqa homtuu duuban,1
dhabini dhabiin rakacha fayya galatomi dhabinaa saboonaa maashalla atissii dhabiina,1
wesletin mlmmad aikteke hanti gal ztemahre mhram yehaish amharai kulom,1
dawoni dwon dawon dwan dwoon imaa kiijba naafxanyaa abiyii abiyotii,1
safari alatulla aleyka hajjesu zaalima mostgo mooti erigamitu kullo baalama,1
bshallee dhuufuu albau dhistte albata abet abba gooti ummatta didde,1
dabalu beekkumsa somalee dachaa beekmsa fixu rabbiin dachan mangistii abboo,1
akaanaa geegesaan aata akeekuuf raajichi aaru hogganaan denero dhageenyee sochoone,0
deggersaa wallaga badhaadhinaa liqessitani paartii gimbii hiriira barrii gona harkifannaa,1
kantuu rdh isanirra deeggari wayyaaneenu mallaqaan kijibaa odf buutu lamuu,1
fuuldurri meetiidha fuldurri eebbifna mezor dukkana badhadhinni giriikii badhaadhinaan badhaadhina,0
izeman yoya kennuma ego kenyelna guddifate madaalawaadhaan qoosaadha kennin kenninaa,0
faye fayee hantuuta yallaah demttee fayeraa fakaati dortoo namoma najelaa,1
kkkk kussuummak kllklkk kkkkkk fixee make tigris qubee  ,1
baratoota digirii yuunivarsiitiin eebbisiiseera dar eebbisisaniiru eebbisisee jalqabaan bahaar yuunvarsiitiin,0
salomon gebreslason beleka lelen ghay zemtseni kaltifka tsarfi stalin uzae,0
galame waadaan eegamee qalamni teeyna obboleeyti galatefanna yaaddessaa mirgisuu qorsii,0
protestant tigris orthodox waaqeffatan false muslim religion amahara obboleeyyan waaqeffatu,0
galatoomi dt wannoo hubaadhee wel galaatoomi come baayy fufi baay,0
abichumaa dhabbatee siida osomaa wlh uho peleas liiqessiif hirisii gurbichuma,0
daraartuu shuraa abdiisatiin duurfame federeeshinii pireezdaantii pirezedaantii boostaan atileetiksii leelisaa,0
garaaf maradona gadhatuu hoganuun kiijjibduu dhumtee muru bultu abbiyyii imaan,1
salami salamii asayuu paartijii cululuqu bidataamii waamti saluun saamin huqqate,1
abdiilleen electiri azaabamuu documentary gabaabaa kesatatin malidhan gurrbba fisskaaraa akamitn,1
narcissist amaaraatiif eeyyee fakkaate amaara fakkaata citutti jilbi fakkaatin maraataadha,1
baqaadooni addaani kusbaraa basii baqattoonni ree qabsaayaan keessummeessi jirans ebanat,1
mashall dheresuu mashalla dheeressu umuri kena rabbi dheerasuu habisu hadheeressu,1
taayyicho gaaridha keessanis gaafi keessanille andiregah hojjettootaan daribe gedu gaalatomi,1
jaabadhu cabsaakoo haaldureen fufii barbaada inkau ibsitani gutadha eeega soromuu,1
mastigo isyaas junataa jiradhaa hike jilbo wajjinii end galaasa argaa,1
gadigalo fakanee gadigalloo gutadhuu wayidha garakee gubadhu barbada gafachu hasofsisun,1
bilbilama barbaaachisu salpinaguddaa feenef barbaadneef alarmii bilbilli fununaa mirkaneessina biyyummaa,1
usii sareenagesoo uuussii ussi bushti uss jedhii saree uummanni daandii,1
gessani gootaan shellala gessaan dandeessaan wolini gesaan boonna gootummaa gargaaruu,1
namtichan namticha abdleen namnu kessi kunille kijibaa kiisa balesuuf kijibadha,1
gaallini alangaaf hattuni looni moraa gute alangaa jury qomche wooyidha,1
qomcee galtuu galtuuuuuuuuu lilistii galoodhumatu bitanee deemtun wohiiiii harraas hacee,1
kijibaaa kijibaaaaaa kesankanaa fakkeessin kijibadha sabboonaa gotaa kijibaa  ,1
maars saawudi arab arabaa xiyyaarsamittiin uhuruu gamtooman imireetis dhallaa keeniyaataan,0
ilmoo ilmo zuberii pheexiroos ilamaa abiiy ilama basa saree umata,1
baye buke arefi jalasa qoqo dhipadhe walakadha dhukuba garu samu,0
hawwa bozene iyyiin geeduuf hawwatuudha raawwatu raawwatin eegin aanan raawwata,0
kadhanna suuradhaafis waaqayyoonis galateeffatandha fayyinaan wahyyoo araaradhaan waammadha bahattan gubbaadhaa,0
galatomii barumsichhii chala guddaa gudda qabdaa jiradhu ifaa obboleessa galata,0
keria ibrahim mootummaaf seber hwat beeksiftee miseensota barbaadamaa barbaadamu aadde,1
kutannu abdii tigboomiin kutatan hiktaani hiikoonni haakka dhoorsitu barnoora qorisiifne,1
usuuuu atuu tesaa nyaanye usu usuu sareee uuu nyaatte galoo,1
leba abiyotii gatuu dhilama hatif sareeyuu gowaaf afuuftuuu marataadha goowa,1
mootummoota gamtoomanii jazeera akeekkachiise aljaziiraan daangeffamtee daarfuritti arousi gutereez guurratanii,0
rocket artillery bahardar rookkeetii furguggise dhukaasaa rookkeettii geessiseera riqicha misaa,0
fakkii leenca jibbiiti dabtara eecaa gantuun fakki kabajatu hantuutaa fakkiin,0
harargeefi buqqaassuuttii hojjaatta garden alee argaachuu hangaa hubachiisudha yaalamnutii dhabamuurra,0
jaalanna sabboona mulesee jabanii jatta jaalalli jaalaa taayye fixee jaal,0
moolaxicha mursa seenuf diriirsinu fagaatan maqaashee guuti liqimsuu teessa keessallee,0
ahmad barreessitan eegdu heera seeradha uuma walqixxummaatti pr muude hoggantootaa,0
vaampaayerootaa deebineen kaafamuu garba dhaabni sheeshaan farenji dhangala dhaaluuf qotu,0
kaatolikii mathias waltaom ashaa maatiyaas alamata liqeefamte ilaalamti askeen iidhaaf,0
shalom nagaa gargaaruu       ,0
gammadu mitty natgaan baateedha piroofeesar izemaa fiwudaalaa tuutaatti sir eeyyee,0
fayyuun waitifani naerga fayyun danidamaa kufiftuu fayyuu gagabdoo akkamtii rabifi,0
biruma garaanis laftis garatif dubsu barbane ramoo keesani riqicha km,0
gaaffiitti wantan qunnamaa gaafadhu wiirtuun bitteef daqiiqaadha shegolee gulelee baqadhu,0
nudhiba dhiben sadaasaaf akkana jatta qacarame dhaddachaa bararuu dagadhu dhugadha,0
systema dadhabaadha mobaayil fooyyesaa deebiyaati tajaajiluma systemnni systemiin systemi bareechite,0
gojam rush wallalaw hooksisaam gojomiinis qoradhu amaros tuullaa lafa bahaa,0
boordiin amaanaa sabree kuffisuuf haqee boossiftuun istaatota humnaan radepo booya,0
abchuutiin jawwee dhufaatii abchuko sold played pieces daahon halluudhaan hadhasii,0
baalum bhabretan shigrat zekelu ayashu miss sidhaa jirradhu biyyaaf banuuf,0
fayisii bulloti goolin fayyoo lummuxxii afuufin lixii fayyisuu fayyisu fayyu,0
saalfanne karcumaa uummatuma shaaqa ofiirraa dhoorkuu isuudha bantan bichaa tigraayti,1
aargine nakenitu lon hamaare gowwaama dhukkubsatatti wayiitti jijjiirradhu fayyisa rafaa,0
dadhaabinni mufachiissaa kabjaan intaneen hojeetotta gafaana dhadhaabinatti qamnii wardiyyaa eegdoota,0
haalaaf moggaasifama calaqqisiisuuf maqaalaguuti wantootaaf moggaafamuufi moggaafamu haalaafi utti dhalootaafi,0
fide laamshessee bulchiinsatti guure biyyattiitti wolkaayitoota oboy kiristaanummaas kaasuutti inkit,1
maitmiri aljazeeraan annaa yatares milishaaf baahri tiiga sheren beeksifnee raayyuun,1
bubuqadha iyyadhaa madree hijjete maalqabaa rifesi buqqifamaa uuuuuuffffffffff kompaaksiin lalaan,1
gaffaa lukkoosf lakkoofsake nafeegii maxxansii lata lakkoofta fantahun dhiigni cabee,1
simatani loogummaan xixiqoo maye kennamullee gion qbani dhisatii liqii kotta,1
dow sirreeffamee abukatoo saraara dima qacaree jirtaa dil jabbiin dhalate,1
guda galtomaa gudaa sig gudadha dotro kef nafyadi dheertu galtom,1
poo akkamitu hinjaal hubame bayyanachuu hojjannee digamuu hojjateen hojjachuu oolchaa,1
sikkofi shawan desta miniliki dhiraa mirqane gabrotaa mandoofi arsitu qulqulotaa,1
bagum naafxanyaatin fudhane jachuun dubbatin jechudhaa nutu ajjese baguman qeerrootu,1
maamilli sanyi ray fayyidaan baankiwwan bantanan gammadutti madalu mililkii guru,0
dina joolle teennnaa asiyaa nujala turtetti tokodha wayne ammasi dhira,1
yisihaq maalinu dibbin oolti ebs boqottu balleessina eebbi dibooo lubaatti,1
gebremaariyaam zenawii minjaala negasoo garagalle gidaadam joortanii chaayinoonni meles butatan,0
adunyaatu jaratti soddaa abiyooti jarrii motumman dhaqaa yassen wawii faarsuuf,1
humata egaltrr ficisisuuf hissisa spoontiin ficiisisuu channeliikoonaaf guurtee deebiitre nyaatiina,1
wahuma jeetani waari osuu waliiti gaafatamu hundu kompis gammtoome jeberti,1
kaalid amin fanifamee qabdaa qoshashan kasam deena abiyyii akkaa namnii,0
safari hajjesu mostgo feck ilmasaree safarii minilikiii dowwnnnnnnn qataa minilik,0
barbaraatti qoostu duuyfafa maadaye sagalffaa jiraattu haphachuu pheenxeqoosxee firee lamatu,0
bulin adenech buliin wallaggati bulchini icci shaan jettii kasuu shane,0
abbaanu bmennetka dhalatantu dhabeefi ferist deegarruu tikklema irraanfatu irraanfatutti kadhimamaani,1
shaneedha aniis shaneedhas dhas anii kfo    ,1
shallee shalleedha shalleen nahimii mustgo wayee shaneen shanee  ,1
hafuura ilmaa abboommiin hie anshaafoonni waahiin sagadi hagalu eliyaasiyaa laafessaa,0
tigraway qaxaleedha qabaayii keenyumarratti ajjeesann ijjoolleen balaaleffannaan maxxanneedha hindhaabbanne hidhuurratti,1
afaantu albahe chaawoo guddahoo guutaaf abbale juuntaa wayooooo sabbona gurmeesse,0
sobduuwwan sobduu deemitti sobiinii faayisaa cufamee adugnaa barreessiin faarsan wayii,1
akkami qabdani jirata yadamite nagaqabda basn ashkai akkamti sahiba janmeda,0
funa ibsachuu gedun shemet eenyutti eenyuuyyuu deggerre bzaeba qabsiisu guddichaa,0
gubbatti angoo abyi nefxenyaa feetu abaaran nefxenyaadhaafi fii korpheessa wallagni,1
nagaaha himii cinaachakoo dhaggeessifneef shittaa nuitti kalalee dhowaan malinni ifiifuu,0
bitati malaqani laalinaa imdiqaala caqasaa buqqaase bitamaa tuqinaa deeggarre opdotu,1
kottumee dhugamaan bilbilakeetu umamtootaa adabsiisa gabaasinaa dideem saw deemnaa xallaa,1
qaxxamura diimaa assy waldorgomuun amadou haasoofsiisan xumuraatiif mekley deertaa terkaafii,0
gubu gubane woyyane gubuu rabbatta gubin gubna atta rabbin woyyaane,0
nuujiraadhaa halwet nushenii numijesaa mkhalkhal sarawit cuqalana leenjisne shenaa haily,0
nufii nuujiraadhu nujiraadhu nuufii jiiradhuu bonsaa jiradhuu gorsii deggerre nuufi,0
ajjeesintu sinbira firoo duuliinaa aansuu mukarraa maashoo kabajanii takjaab gurmaawee,1
filannoo boordichi kaadhimamtootaa araarsoo filattootaa boordiin galmeen kaadhimamtoota boordii dhaabichaa,1
qophiisaa jilli bizuunash dhiyeessera cimu firaansi asmaraatti qabeessas galateeffamaniiru itaamaajoorii,0
weerartoota enee takkahuu tngn nif tahii konkolataan qoyii lalaa kotu,0
amantiitti amanne aletiyyaa mooyamee imon amatuu bahetu emperors agarsiifama baalet,0
investimantii ijaarsi roobeetti hayiluun sobatii pirojaktoota pirojektii invastimantiin invastarootaa pirojektoonni,0
mooooooooooootaaaa barumsi jabaadhu zunou basisaa ortos bagega baranallee nanneessuu hojjeenne,0
gammaddan leenchoo mashala gammanne gammadan     ,0
ariitiidhaan dorgoman gafannerra yaadnii xixiqqootti baakka dhaqqabsiisuuf hojjitti atm qopheessaa,0
ittibaga alhamdulillaah ilbiisonni kofalchiisa muslimoonni overflowing ilayhi woine lilahi dhugunis,0
ginci qabsaawan murannu abdin qabsooti qaanqee kufa nikufa qabsahaan qubsiistotaa,0
itiyoophoyaa uumattoota simpooziyeemin sababeeffachuun sabootaa sablammootaa sablammootaafi qopheessummaa finfinneetti fisablammootaa,0
abiyimustgo naafxanyaa abiymustgo naafxanyaaa firiiii kayeee jechudhaaa isatuuu muhammadi shorokesan,1
maaree jetuu baaseeyuu personally lammmaa thing qeerroodha woyaanee abubakar oddoo,0
oromma gafinqaba fufuqaba cinqamu cinqine warani dalagdi qoratte partilee deman,0
qorqoroo baleyssin jawweer feer ffaadha naafxanyaaa sobinaa qerro argattee naafxanyaati,0
ministera hojjetaaf iphone ios ingliiz miidhamuu bilisoomte sinbirroofi qerrooooooo hurka,1
jajjabessuu adyam amaneen nbatana raawwatamaafi dubatamaa ejja hiikamtu adabamta wantootaaf,0
mickey dhufte nagaan nagaadhaan miss ilaalcha sirrii   ,0
iyyituu qullqulluu inaftoni hiyaaa haamtuun deemtutii siiniif jalqabamaa aayyaa basiin,0
leencaa jiraatte aani jawor ieenca fargemus zaraa abaydar qerooti jawwee,1
sodaadhaa sodata yaaltee sodane rabbijedha oromttif jibbinsi entuu ofkessa badhasee,1
fayyuuf roonaaldoo kiristiyaanoo iddattoo koroonaan gargaaraa argamma malaawwan iddatteessuu filaman,0
abbaltiiwwan horataniif barataaniis abshirbarfattanis horddofttoota saaxilla barsiisaanis qacaruun kutannee beekumsa,0
kadhadhaa muluma cidhana mayak haqatti kadhannaa kadhannaadhaan kajeelaa amanudha kaatediraala,0
mathimaafi gochimaatu hantuutaatti qoosu hanqinoonni hanqinatti walsimannaa heddutu xiqqaatti wantootni,0
makamti kaastee imti waamamti yaadamuuf waammamti baafamuuf hawaasatti hammuu hadaara,0
uuufffff afuuuftuuuu maalf uuuuuuuuuuuufffffffiiii dhiphadha dhaggeffadhu fayisi caliseen uuuuuufffffg dhoowwatte,1
ajefamuu gariifaa sehuu gababumati dawud garaagaraaf saaxileera dukkanaa qabaa immaniif,0
eeyyee eeliin dhuggaa argadheera dhugaa aniifi dubbatte ba daani seenee,1
aaaaaaaaaaaaaaa poolaa xaaxessuu naqabii nimaka angasaan mager suurichi sobas luke,1
uuuuuuufff duba uuufff duda uuuuuuuuuuuuu uuuuuuuuuuuussssssssiiiiiiiiii uuuuuuuuuffff uuuuuuuufffffff uuuussss somallee,1
burjaajesina ofummaa dhaadachaa galaa seerummaa eegalleetti hajamee dhaadanii hindeebisu ragaas,1
jechuudhamooree ajajtan arguu dandeettii geggeessummaa yaaduu ofuu baachuu hasbarruu kunuunsuu,1
yilmaa kaanafas jenneetu goonehoo merdasair beektu jennu jeneraalicha ldetu sanneen,0
galanni haagahu dheebodhe yaadanooti koowoyyanee dagatuus agariisiisee hakennui hinjedhin iuo,0
zbulu barbarummaatti innimmoo haasofnee barbarummaa barate ahwat narsiismii ilaallu barsiifnu,0
fiigii caccabsinee qalqaalln worana soreessaa debiye dandeta hoomtu bakasii yarabbii,0
didibaa haaqni ajjeessise dhiisati galgalan firra baaste uleedhaan kelem kahi,0
arrkku dhabattu tokkoomtte tokkooffaadhaa qodhuun qicatte moona dandayamu qalla ganaman,1
baasa huqqina gurgurnu gurguddaan dhungatan horii gurguramu gargaaran siyaasaaf horiin,0
buustu bishani zorbel odesista didiin qilee anna akkmi esati wasa,0
uumta dogongortan jijjiirameef obboleessa xiqiichaa falek faxaarii ogeessadha obboleessan baqelaa,0
jaalladhaa jaallatamaadha kulom dessalen haayilamaariyaam jaallanna dhorgadha jaallannaa woyaaneen deessedha,0
wallaalummaa dubaata lafanii ketiittu wallaalummaati uuuuuuuuufffff maraataniiru nanii tuulummaa mararaa,0
guddisiin muammar meleszena gaddafi managna guddadhaa etamazhu gurbatii gomjaa warottan,0
siiha baleesu milkessinii waabiin tpfl fannisuu baleessu buuda nufixaa rabbii,1
narkaa hodhu single fudhadhu fudhatudha fudhadhuu fudhu fudhadhaa fudhannu nyaadhu,0
jawwishuu jawichaa jawwsanyiiharree jawwee jawwe beeka    ,0
kunnunfadha daribee banttu jiratanidha jechisisu qacaramani kozmma natifakkane keerootti ngeret,0
kanaanqaalluudhaanbahu amanamuudha hinbahu loqoda beekkamuufi beektu maalasa geetu barattan ilmaa,0
xuraa dhaggeeffatan deebifne isinitt ityitanii dubbisiif gaabisaan dafteeti qaanofnee cookatti,0
